customer_id,recency,frequency,monetary_total,monetary_avg,monetary_std,monetary_variance
13450.0,27,148,221.94,1.4995945945945945,1.0544482249111151,1.1118610590182016
13451.0,26,1044,2164.07,2.0728639846743295,1.8896490354474877,3.570773477167621
13452.0,259,3,624.95,208.3166666666667,150.13993750276217,22542.000833333328
13453.0,166,42,173.47,4.130238095238095,3.520515128670275,12.394026771196282
13454.0,641,23,34.19,1.4865217391304346,1.184059307082102,1.4019964426877474
13455.0,25,164,763.94,4.658170731707317,3.3996324695071185,11.55750092772707
13456.0,18,65,228.95,3.522307692307692,3.4701917135579348,12.042230528846156
13457.0,689,11,17.34,1.5763636363636364,0.4663104701220578,0.21744545454545455
13458.0,7,497,1268.19,2.5516901408450705,2.219654225234231,4.926864879600174
13459.0,625,73,166.6,2.282191780821918,2.1718631572501055,4.716989573820396
13460.0,29,17,18.02,1.06,1.199885411195586,1.4397250000000001
13461.0,39,66,133.83,2.027727272727273,1.9854995848396952,3.942208601398602
13462.0,183,72,187.23,2.6004166666666664,2.121699051750079,4.501606866197184
13463.0,420,1,158.65,158.65,0.0,0.0
13464.0,58,152,565.72,3.7218421052631583,3.369865369813123,11.355992610665737
13465.0,446,34,78.73,2.315588235294118,2.557125743434645,6.538892067736186
13466.0,100,59,178.07999999999998,3.0183050847457626,3.0433251735913927,9.26182811221508
13467.0,11,99,270.45,2.731818181818182,2.9184876442894407,8.51757012987013
13468.0,2,750,3172.54,4.230053333333333,3.768198848331872,14.199322560569644
13469.0,653,6,16.2,2.6999999999999997,3.560758346195372,12.678999999999998
13470.0,99,10,16.5,1.65,0.0,0.0
13471.0,1,260,651.96,2.5075384615384615,2.6195908966280337,6.862256465696466
13472.0,464,28,73.55,2.626785714285714,1.9463071463508808,3.7881115079365086
13473.0,61,72,305.3,4.240277777777778,3.6571550446138166,13.374783020344287
13474.0,236,130,366.54,2.8195384615384618,2.963502239203651,8.782345521765055
13475.0,191,86,248.42000000000002,2.8886046511627907,3.762947894088512,14.159776853625168
13476.0,179,109,886.9399999999999,8.137064220183486,20.113220007725534,404.54161907917074
13477.0,38,160,407.22,2.545125,2.5209916156971035,6.355398726415093
13478.0,469,131,532.78,4.067022900763359,4.633101419244994,21.46562876100998
13479.0,198,58,169.21,2.9174137931034485,2.9841420409404384,8.905103720508166
13480.0,417,41,147.18,3.5897560975609757,3.0219434870666246,9.13214243902439
13481.0,46,228,679.77,2.9814473684210525,2.3633915210559615,5.5856194817992115
13482.0,232,20,54.379999999999995,2.719,1.8896669157900765,3.57084105263158
13483.0,66,10,10.559999999999999,1.0559999999999998,0.6166972965366035,0.3803155555555555
13484.0,241,40,199.85,4.99625,3.070519614841795,9.428090705128204
13485.0,233,162,585.39,3.6135185185185184,4.136204109753669,17.108184437543137
13486.0,78,69,200.79,2.9099999999999997,2.7133206267467562,7.36210882352941
13487.0,58,49,221.61,4.52265306122449,3.112460692864385,9.687411564625847
13488.0,17,731,2570.96,3.517045143638851,3.711328052651451,13.773955914397613
13489.0,105,14,19.84,1.417142857142857,1.0528673564745323,1.1085296703296699
13490.0,654,8,75.25,9.40625,4.201142489167168,17.64959821428571
13491.0,52,268,955.03,3.563544776119403,2.872734888492258,8.252605739560625
13492.0,136,50,225.08,4.5016,2.960595885966202,8.765127999999999
13493.0,275,8,103.17,12.89625,17.174003558119047,294.9463982142857
13494.0,312,18,65.97,3.665,2.0936718378738064,4.383461764705882
13495.0,8,159,366.25,2.3034591194968552,1.4604485991160319,2.13291011065998
13496.0,11,36,111.74,3.1038888888888887,3.1903589388547107,10.178390158730155
13497.0,283,69,224.78,3.2576811594202897,2.2776427087254927,5.187656308610399
13498.0,730,17,38.51,2.2652941176470587,3.019712564233264,9.118663970588234
13499.0,18,45,95.83,2.1295555555555556,2.1810193150280104,4.756845252525252
13500.0,23,87,304.93,3.5049425287356324,3.035216506420044,9.212539240844697
13501.0,243,116,431.65,3.721120689655172,2.8107392719483184,7.900255254872563
13502.0,17,34,81.36,2.3929411764705883,2.407976051189381,5.798348663101604
13503.0,71,210,694.02,3.3048571428571427,3.5163500852557217,12.36471792207792
13504.0,64,22,81.44,3.7018181818181817,3.7107317162696996,13.76952987012987
13505.0,68,227,770.46,3.3940969162995596,5.632294636781834,31.722742875521416
13506.0,312,103,289.28000000000003,2.8085436893203886,2.4257403995105546,5.884216485817626
13507.0,3,162,543.38,3.3541975308641976,3.2472189206308806,10.54443071850318
13508.0,244,28,107.53,3.840357142857143,3.1877223752703028,10.161573941798942
13509.0,9,49,66.28,1.3526530612244898,2.072625926522323,4.295778231292517
13510.0,1,302,949.4300000000001,3.1438079470198677,3.5406817111404423,12.53642697960441
13511.0,484,6,70.44,11.74,16.83747605788944,283.5006000000001
13512.0,261,39,121.69,3.12025641025641,3.0404513923701724,9.24434466936572
13513.0,127,42,118.26,2.815714285714286,1.961502837059111,3.8474933797909414
13514.0,74,21,102.85,4.897619047619047,4.2083689295995725,17.710369047619054
13515.0,73,76,198.02,2.605526315789474,2.368612192677021,5.610323719298246
13516.0,21,61,218.0,3.5737704918032787,3.564653870029284,12.706757213114752
13517.0,60,143,417.65000000000003,2.9206293706293707,2.5547953300739987,6.526979178567912
13518.0,86,38,104.57,2.7518421052631576,2.684248201420256,7.20518840682788
13519.0,50,20,94.74,4.737,3.4552722491562764,11.938906315789472
13520.0,59,212,966.76,4.560188679245283,9.292540042322393,86.35130043816507
13521.0,1,436,790.98,1.8141743119266056,1.9075308724410256,3.63867402931562
13522.0,30,5,16.35,3.2700000000000005,1.8753666308218244,3.5170000000000012
13523.0,33,236,1494.38,6.332118644067797,18.455289634471917,340.5977154922466
13524.0,41,27,93.56,3.4651851851851854,3.5593953358253363,12.669295156695158
13525.0,15,6,23.41,3.901666666666667,4.121118375716313,16.983616666666663
13526.0,738,54,55.2,1.0222222222222224,0.7472078003175194,0.558319496855346
13527.0,34,459,1383.66,3.0145098039215688,2.557063581287425,6.5385741587464725
13528.0,682,1,2.5,2.5,0.0,0.0
13529.0,79,15,83.98,5.598666666666667,4.890773918697277,23.919669523809517
13530.0,634,18,36.13,2.0072222222222225,1.6417128987219616,2.695221241830066
13531.0,205,90,412.28,4.580888888888889,3.307918876104188,10.942327290886396
13532.0,34,66,146.73,2.223181818181818,1.3413531160056928,1.7992281818181817
13533.0,183,76,146.93,1.9332894736842106,1.6794089342447396,2.820414368421052
13534.0,2,461,1296.16,2.8116268980477224,2.283391204092522,5.213875390927098
13535.0,403,1,8.95,8.95,0.0,0.0
13536.0,1,179,576.07,3.2182681564245814,2.6764221916418323,7.163235747912869
13537.0,426,42,136.1,3.2404761904761905,2.8872351128684097,8.33612659698026
13538.0,43,144,621.88,4.318611111111111,3.0580085414066844,9.351416239316238
13539.0,86,88,356.47,4.0507954545454545,3.362840965609154,11.308699359979107
13540.0,467,32,177.52,5.5475,2.9609861042695593,8.767438709677421
13541.0,423,12,47.92,3.9933333333333336,2.3232200746273515,5.397351515151517
13542.0,377,340,1899.18,5.585823529411765,2.880779080450145,8.298888110359185
13543.0,634,47,216.19,4.599787234042553,2.6923325020458777,7.248654301572616
13544.0,40,259,678.46,2.6195366795366795,2.123598803334887,4.5096718775253635
13545.0,391,59,152.69,2.5879661016949154,1.5911162636175693,2.5316509643483345
13546.0,12,153,345.03000000000003,2.2550980392156865,2.214743693632058,4.905089628482971
13547.0,408,47,136.24,2.8987234042553194,1.9835504147660563,3.934472247918594
13548.0,96,187,517.02,2.764812834224599,2.43583116949554,5.93327348628601
13549.0,26,60,189.52,3.158666666666667,3.309654837176067,10.953815141242938
13550.0,383,44,73.72,1.6754545454545455,1.3040249935995658,1.7004811839323477
13551.0,319,5,36.95,7.390000000000001,3.0013330371686506,9.007999999999997
13552.0,66,227,893.37,3.9355506607929516,3.2823465908300453,10.77379914233362
13553.0,675,94,330.65,3.5175531914893616,2.9071567923694475,8.451560615419815
13554.0,380,211,871.49,4.130284360189574,3.2295317240815993,10.429875156849468
13555.0,74,413,1141.15,2.763075060532688,2.757963049289355,7.606360181245437
13556.0,429,9,18.59,2.0655555555555556,1.254014664099977,1.5725527777777781
13557.0,28,183,379.34000000000003,2.0728961748633883,1.6737996601588627,2.8016053023479244
13558.0,6,175,386.66,2.2094857142857145,1.9052960878210001,3.630153182266008
13559.0,513,2,5.5,2.75,0.0,0.0
13560.0,7,33,98.52,2.9854545454545454,1.5065027607614325,2.269550568181818
13561.0,216,233,544.05,2.334978540772532,2.3287496875568516,5.4230751072961345
13562.0,82,196,832.33,4.246581632653061,2.623840608133749,6.884539536891682
13563.0,84,49,417.13,8.512857142857143,25.87126720256792,669.3224666666666
13564.0,144,1318,5773.69,4.380644916540212,26.384358164868697,696.1343557720735
13565.0,19,60,116.14,1.9356666666666666,1.4041323597210555,1.9715876836158197
13566.0,41,374,666.8100000000001,1.782914438502674,1.3846493959714716,1.9172539497641612
13567.0,428,204,526.18,2.579313725490196,2.2694367955666372,5.150343369071767
13568.0,173,44,132.05,3.001136363636364,1.9749444689385878,3.9004056553911206
13569.0,17,214,589.15,2.75303738317757,2.21653636423926,4.9130334539949985
13570.0,243,27,56.77,2.102592592592593,2.2525397505117035,5.073935327635327
13571.0,13,676,1294.48,1.9149112426035504,1.730362965423859,2.9941559921104512
13572.0,206,33,148.58,4.502424242424243,3.5794945787630326,12.81278143939394
13573.0,50,89,263.78,2.963820224719101,2.6900500610490408,7.236369330949948
13574.0,411,103,214.6,2.0834951456310677,2.218895993258308,4.923499428897773
13575.0,23,46,98.8,2.1478260869565218,1.8415330727334263,3.3912440579710146
13576.0,10,290,1013.64,3.495310344827586,3.109579807876543,9.66948658155352
13577.0,25,174,574.8,3.3034482758620687,2.595927146829127,6.738837751644413
13578.0,409,9,17.73,1.97,1.5193172808863857,2.308325000000001
13579.0,15,92,332.55,3.6146739130434784,2.683097869667279,7.199014178213091
13580.0,406,5,46.150000000000006,9.23,17.17329321941485,294.92200000000014
13581.0,309,33,93.19,2.8239393939393937,2.303042741942086,5.304005871212122
13582.0,390,11,31.490000000000002,2.862727272727273,2.019128975123139,4.076881818181818
13583.0,156,96,228.721,2.382510416666667,2.1543670116632825,4.641297220942982
13584.0,307,88,203.51999999999998,2.3127272727272725,2.366611976350151,5.600852246603969
13585.0,531,40,58.95,1.4737500000000001,2.597423464482862,6.746608653846153
13586.0,541,21,81.04,3.8590476190476193,2.5889223718796677,6.702519047619044
13587.0,32,33,157.64,4.776969696969696,5.7995287981268815,33.63453428030303
13588.0,16,180,249.35,1.3852777777777778,1.6730797983939432,2.7991960117939176
13589.0,15,52,368.07,7.078269230769231,5.447976678261189,29.68044988687782
13590.0,11,415,975.99,2.3517831325301204,2.3242992193492347,5.402366861067462
13591.0,65,102,442.23,4.335588235294118,3.902301319881302,15.227955591147351
13592.0,36,16,100.16,6.26,5.326330819616821,28.369799999999998
13593.0,108,412,1604.21,3.8937135922330097,3.1568359448944787,9.965613182977815
13594.0,53,35,107.33,3.0665714285714287,3.773335973611136,14.2380643697479
13595.0,517,152,465.05,3.0595394736842105,2.3120139263816077,5.345408395782498
13596.0,6,166,378.97,2.282951807228916,2.1093653413095432,4.449422143117926
13597.0,388,19,44.86,2.3610526315789473,1.6738143224279425,2.801654385964912
13598.0,47,100,296.63,2.9663,2.505393235128223,6.276995262626262
13599.0,1,442,1142.95,2.5858597285067875,3.4521414443368137,11.917280551707861
13600.0,312,41,114.67,2.796829268292683,3.6058656651519825,13.002267195121949
13601.0,45,195,424.61,2.1774871794871795,1.7648128149302418,3.1145642717420037
13602.0,65,58,167.92000000000002,2.895172413793104,1.939746087000221,3.762614882032669
13603.0,26,27,57.02,2.111851851851852,2.507203524979477,6.2860695156695146
13604.0,652,23,118.55,5.154347826086957,4.88903023111849,23.902616600790513
13605.0,387,53,102.19,1.9281132075471699,1.969568535925273,3.8792002177068237
13606.0,29,43,97.56,2.2688372093023257,2.8160764746298086,7.930286710963451
13607.0,40,123,409.05,3.325609756097561,2.453075067967625,6.017577289084368
13608.0,541,36,79.95,2.220833333333333,1.693785911585557,2.868910714285716
13609.0,593,7,92.35,13.192857142857141,7.484563479334682,56.01869047619048
13610.0,12,419,1324.09,3.1601193317422434,2.942134065017986,8.656152856539258
13611.0,89,236,628.29,2.6622457627118643,2.403009912009522,5.774456637216011
13612.0,518,52,183.48,3.528461538461538,2.919180911586354,8.521617194570135
13613.0,453,59,234.35,3.9720338983050847,2.7118398002609534,7.354075102279368
13614.0,24,271,1072.39,3.957158671586716,3.9439260905934077,15.554553008063401
13615.0,313,376,1721.39,4.578164893617021,15.390290050008938,236.8610278234041
13616.0,568,37,110.5,2.9864864864864864,4.0996214027207,16.806895645645643
13617.0,40,108,386.76,3.581111111111111,3.443271193342666,11.856116510903428
13618.0,174,13,13.46,1.0353846153846153,0.8536843228482781,0.7287769230769231
13619.0,545,49,154.99,3.163061224489796,2.9483160476798966,8.692567517006806
13620.0,528,5,12.52,2.504,1.7533054497149092,3.07408
13621.0,117,19,21.45,1.1289473684210527,1.0481088510945276,1.0985321637426906
13622.0,689,34,118.23,3.4773529411764708,3.5256396873462674,12.430135204991087
13623.0,31,303,1082.5,3.572607260726073,3.2300983317326954,10.433535232662342
13624.0,381,24,75.03,3.12625,2.8763273873344866,8.273259239130434
13625.0,597,21,113.71000000000001,5.414761904761905,4.484768242671654,20.113146190476197
13626.0,253,46,173.60999999999999,3.7741304347826086,3.7702588040180163,14.214851449275363
13627.0,59,132,408.1,3.091666666666667,3.319728253080401,11.020595674300251
13628.0,676,16,66.17,4.135625,2.5575977498426137,6.541306250000001
13629.0,23,87,184.27,2.1180459770114943,1.7712187625582214,3.137215904838277
13630.0,5,80,168.67,2.1083749999999997,1.5898040988703008,2.527477072784809
13631.0,100,12,74.72,6.226666666666667,1.454643557297759,2.1159878787878785
13632.0,25,224,753.73,3.3648660714285716,2.6518430818699703,7.0322717308616225
13633.0,603,1,306.66,306.66,0.0,0.0
13634.0,33,478,1755.4,3.672384937238494,3.1373300754711924,9.842840002456077
13635.0,68,167,389.73,2.3337125748502996,2.0083111921711634,4.0333138445999595
13636.0,37,64,239.73,3.74578125,3.930717372503395,15.450539062499992
13637.0,52,101,238.95,2.365841584158416,2.0953588080931302,4.3905285346534635
13638.0,16,8,23.94,2.9925,4.061838957207155,16.49853571428571
13639.0,74,59,94.19,1.5964406779661016,0.9049971665260739,0.8190198714202223
13640.0,611,4,15.0,3.75,0.0,0.0
13641.0,641,50,193.67,3.8733999999999997,10.598981393107007,112.33840657142855
13642.0,216,115,343.62,2.988,3.069080724130284,9.41925649122807
13643.0,31,107,423.91,3.9617757009345795,3.835321396358622,14.70969021336625
13644.0,9,148,469.57,3.17277027027027,4.15672749044948,17.278383429858433
13645.0,120,5,16.849999999999998,3.3699999999999997,3.711738137315185,13.777
13646.0,400,59,258.5,4.38135593220339,2.8019835693401443,7.851111922852135
13647.0,10,141,468.35,3.321631205673759,2.792124542891891,7.79595946301925
13648.0,400,113,350.08,3.0980530973451326,2.5456706450108166,6.480439032869787
13649.0,257,126,457.97,3.6346825396825397,3.408585322155322,11.6184538984127
13650.0,17,184,593.14,3.223586956521739,2.9185635667128604,8.518013292943694
13651.0,35,15,115.75,7.716666666666667,5.3209715367814265,28.312738095238096
13652.0,46,159,441.61,2.777421383647799,2.073472356326758,4.299287612451239
13653.0,488,9,25.05,2.783333333333333,2.0371548787463363,4.15
13654.0,43,329,754.08,2.2920364741641337,2.4712118926101367,6.106888218177774
13655.0,114,123,410.27,3.3355284552845528,2.8257731288663295,7.984993775823005
13656.0,165,90,219.64000000000001,2.4404444444444446,2.3276983428981053,5.418179575530585
13657.0,11,16,47.89,2.993125,3.5382645816840776,12.519316250000001
13658.0,10,245,1091.32,4.454367346938775,4.674648065537589,21.852334536634324
13659.0,197,289,1198.84,4.148235294117646,6.239886817883799,38.9361875
13660.0,396,42,210.62,5.0147619047619045,3.946391521312725,15.574006039488966
13661.0,603,17,68.77,4.0452941176470585,2.941581457411682,8.652901470588235
13662.0,86,148,579.31,3.9142567567567563,3.7129538072057717,13.786025974443834
13663.0,179,101,413.38,4.0928712871287125,3.830136900068629,14.669948673267326
13664.0,682,1,13.14,13.14,0.0,0.0
13665.0,386,106,215.0,2.0283018867924527,2.1877901317030752,4.786425660377359
13666.0,60,19,74.15,3.9026315789473687,3.1747035593986532,10.078742690058478
13667.0,149,87,211.83,2.4348275862068967,2.399396659661121,5.757104330392946
13668.0,3,812,2761.86,3.401305418719212,2.8648035110479477,8.20709915691265
13669.0,51,14,31.01,2.2150000000000003,3.120761125110347,9.739149999999999
13670.0,75,25,46.92,1.8768,1.8597619023233416,3.4587143333333343
13671.0,395,76,146.0,1.9210526315789473,0.9800769751366379,0.960550877192982
13672.0,301,28,179.3,6.403571428571429,12.916495114068136,166.83584603174603
13673.0,19,65,214.62,3.301846153846154,3.8775978760647085,15.035765288461539
13674.0,430,16,73.39,4.586875,3.293572971207206,10.847622916666662
13675.0,151,25,47.57,1.9028,1.2142711119570182,1.4744543333333335
13676.0,539,15,63.85,4.256666666666667,3.832281429172569,14.686380952380949
13677.0,405,107,375.02,3.5048598130841118,3.4636155622674254,11.996632763181093
13678.0,152,16,6.3,0.39375,0.2600993399965995,0.06765166666666667
13679.0,494,50,148.02,2.9604000000000004,1.661097448885488,2.759244734693876
13680.0,1,673,1807.19,2.6852748885586926,2.1448440302052667,4.600355913907171
13681.0,18,57,165.44,2.902456140350877,1.5816247079481216,2.501536716791981
13682.0,187,3,21.25,7.083333333333333,4.907477288111819,24.083333333333332
13683.0,458,10,17.3,1.73,0.982966033096883,0.9662222222222225
13684.0,286,113,261.73,2.316194690265487,1.8400273283025246,3.3857005689001265
13685.0,3,39,27.330000000000002,0.7007692307692308,0.49206003386078495,0.24212307692307683
13686.0,183,34,50.43,1.483235294117647,1.0143357898024465,1.028877094474153
13687.0,438,45,6.8100000000000005,0.15133333333333335,0.08708929586663021,0.007584545454545454
13688.0,635,5,22.75,4.55,2.4647515087732472,6.074999999999998
13689.0,63,9,15.45,1.7166666666666666,0.19621416870348585,0.038500000000000006
13690.0,59,9,53.75,5.972222222222222,5.692709762884847,32.40694444444445
13691.0,396,54,113.61,2.1038888888888887,1.6712524020012562,2.7930845911949684
13692.0,25,99,256.56,2.5915151515151513,4.7180174329072875,22.25968849721707
13693.0,325,112,489.8,4.373214285714286,3.907072638474566,15.265216602316606
13694.0,4,1558,2962.19,1.9012772785622594,5.419928210781886,29.375621810029333
13695.0,31,96,245.66,2.5589583333333334,2.9491748994793947,8.697632587719298
13696.0,422,25,113.21,4.5283999999999995,4.32138064357523,18.67433066666667
13697.0,39,12,16.72,1.3933333333333333,1.395853165847347,1.9484060606060611
13698.0,597,40,138.32,3.4579999999999997,6.0961443047729285,37.162975384615414
13699.0,155,40,238.6,5.965,3.8405161245025528,14.749564102564108
13700.0,26,247,390.68,1.5817004048582997,1.4048480024108956,1.9735979098778837
13701.0,437,10,21.9,2.19,1.1834037537731765,1.400444444444445
13702.0,446,5,11.89,2.378,1.6027850760473157,2.5689199999999994
13703.0,318,73,243.87,3.3406849315068494,2.2816285173138477,5.2058286910197875
13704.0,5,135,450.31,3.3356296296296297,3.1528926797247325,9.940732249861805
13705.0,8,84,504.39,6.004642857142857,25.02448682460377,626.2249408347676
13706.0,303,38,167.17,4.399210526315789,4.921083368735829,24.217061522048375
13707.0,267,155,455.96,2.9416774193548387,3.711263099184686,13.77347379136992
13708.0,271,51,104.93,2.057450980392157,1.8670134901893503,3.485739372549019
13709.0,4,418,1506.95,3.6051435406698564,3.3527830314658416,11.241154056085279
13710.0,32,15,24.72,1.648,0.9861266218319604,0.9724457142857142
13711.0,219,103,469.02,4.5535922330097085,3.1291813921594773,9.791776185037124
13712.0,247,33,91.79,2.7815151515151517,3.1096665026294636,9.67002575757576
13713.0,408,82,233.81,2.8513414634146343,3.1036723617155286,9.632782128876848
13714.0,465,30,109.05,3.635,3.1450330298139457,9.891232758620687
13715.0,281,540,1277.06,2.3649259259259257,1.7706403237001211,3.1351671559128698
13716.0,269,21,29.81,1.4195238095238094,1.1435273332565172,1.3076547619047618
13717.0,32,127,303.18,2.387244094488189,3.22830774805245,10.42197091613548
13718.0,246,12,66.35,5.529166666666666,4.097641135920504,16.790662878787874
13719.0,15,251,781.87,3.115019920318725,3.2114830685528446,10.313623499601595
13720.0,117,43,136.7,3.17906976744186,2.7383787469382828,7.498718161683279
13721.0,36,42,95.63,2.276904761904762,2.2505570996980193,5.0650072590011606
13722.0,120,190,634.77,3.340894736842105,3.009232836454055,9.055482263993316
13723.0,217,59,197.93,3.3547457627118646,3.0135403374243155,9.081425365283458
13724.0,637,42,90.18,2.1471428571428572,1.2048363631717405,1.451630662020906
13725.0,50,118,495.55,4.199576271186441,3.9405002923438595,15.527542553962041
13726.0,39,42,45.199999999999996,1.0761904761904761,0.7562873127451497,0.5719704994192799
13727.0,29,85,500.88,5.892705882352941,9.136124580638183,83.46877235294123
13728.0,37,164,816.14,4.976463414634146,3.3352136352141417,11.12364999251833
13729.0,436,44,162.17,3.685681818181818,3.736889888120976,13.964346035940801
13730.0,136,43,139.24,3.238139534883721,3.2599140039884147,10.627039313399777
13731.0,219,38,163.0,4.2894736842105265,4.157077941631871,17.281297012802277
13732.0,28,33,52.14,1.58,1.3670085954374975,1.8687124999999998
13733.0,411,30,82.97,2.7656666666666667,2.6897784594496885,7.23490816091954
13734.0,509,30,280.33000000000004,9.344333333333335,13.24568054078407,175.44805298850576
13735.0,25,683,2369.38,3.4690775988286973,3.1188653848300354,9.727321288691005
13736.0,5,568,1443.18,2.5408098591549297,2.7543032316404488,7.58618629182502
13737.0,200,30,115.46000000000001,3.848666666666667,3.124151452610864,9.76032229885057
13738.0,396,92,240.6,2.615217391304348,2.454675502047788,6.025431820353561
13739.0,18,6,26.5,4.416666666666667,2.0343713197611364,4.138666666666668
13740.0,241,95,319.61,3.364315789473684,3.305710936067028,10.927724792833144
13741.0,72,35,179.77,5.136285714285715,3.616914581855227,13.082071092436973
13742.0,17,323,1328.64,4.11343653250774,3.588988804390467,12.880840638040116
13743.0,3,42,47.379999999999995,1.128095238095238,0.5204840059642333,0.270903600464576
13744.0,95,72,122.92,1.7072222222222222,2.294541116615095,5.2649189358372475
13745.0,151,59,52.07,0.882542372881356,1.1231399845512222,1.2614434248977198
13746.0,414,9,31.17,3.4633333333333334,3.8547341023733397,14.858974999999997
13747.0,374,6,33.4,5.566666666666666,4.812241335039906,23.15766666666666
13748.0,96,59,186.37,3.158813559322034,3.635395953744603,13.21610374050263
13749.0,701,2,4.3,2.15,2.262741699796952,5.12
13750.0,54,77,313.11,4.066363636363636,2.4560435176856195,6.032149760765551
13751.0,288,9,31.770000000000003,3.5300000000000002,2.802583629439093,7.854475
13752.0,124,95,329.53000000000003,3.4687368421052636,4.2560258263157325,18.113755834266513
13753.0,288,80,150.73,1.8841249999999998,1.5524441274929484,2.410082768987342
13754.0,152,21,58.9,2.8047619047619046,3.212433063968211,10.319726190476189
13755.0,4,343,1051.22,3.0647813411078717,3.1103735877796526,9.674423855557269
13756.0,2,350,993.3000000000001,2.838,3.3687238364895626,11.348300286532957
13757.0,675,8,27.77,3.47125,4.022388904618746,16.179612499999998
13758.0,12,315,1173.63,3.725809523809524,8.455393836584793,71.4936849317561
13759.0,33,25,84.07,3.3627999999999996,3.007218426830127,9.043362666666665
13760.0,54,120,322.74,2.6895000000000002,2.4704117473977236,6.102934201680674
13761.0,50,122,348.89,2.8597540983606557,2.3571289663117803,5.556056963826042
13762.0,204,42,50.99,1.214047619047619,0.4699873351890403,0.2208880952380953
13763.0,63,53,150.48,2.839245283018868,2.5802846064373806,6.657868650217708
13764.0,71,376,976.41,2.5968351063829784,2.4218074428143392,5.865151290070929
13765.0,653,17,67.681,3.981235294117647,4.912582156175759,24.13346344117647
13766.0,495,17,35.26,2.0741176470588236,0.9782513661089963,0.9569757352941176
13767.0,2,841,3143.27,3.737538644470868,2.7433516616136986,7.525978339278641
13768.0,564,43,198.34,4.612558139534884,3.5665570252550927,12.720329014396455
13769.0,2,297,1007.73,3.393030303030303,2.7673293501473095,7.658111732186731
13770.0,422,48,165.66,3.45125,4.919790959492729,24.204343085106384
13771.0,64,217,617.7,2.8465437788018435,2.6250362500443236,6.8908153140467645
13772.0,34,577,1682.21,2.9154419410745236,4.1434072282196555,17.167823458862888
13773.0,397,19,50.120000000000005,2.6378947368421053,1.9976391036180923,3.990561988304095
13774.0,82,22,72.4,3.290909090909091,3.2164249735365518,10.345389610389608
13775.0,591,63,196.88,3.125079365079365,3.015641414154023,9.094093138760876
13776.0,428,8,1588.13,198.51625,145.31702544412533,21117.03788392857
13777.0,1,434,1022.63,2.3562903225806453,1.3846668815252887,1.917302372792968
13778.0,103,45,177.63,3.9473333333333334,2.856014705844492,8.15682
13779.0,516,27,108.75,4.027777777777778,3.415661140341797,11.666741025641024
13780.0,7,100,254.3,2.543,2.1528156334240864,4.634615151515151
13781.0,251,58,226.76,3.909655172413793,2.7272349376838907,7.437810405323655
13782.0,13,245,920.98,3.7591020408163267,3.216849850530247,10.348122960856472
13783.0,488,10,5.59,0.5589999999999999,0.31278142883205556,0.09783222222222224
13784.0,10,45,139.76,3.1057777777777775,3.891615981760656,15.144674949494956
13785.0,429,30,168.92,5.6306666666666665,3.4829416157682824,12.130882298850574
13786.0,367,126,924.63,7.338333333333333,53.96332976753751,2912.0409596
13787.0,76,94,297.03,3.159893617021276,3.6805958770376224,13.546786010066345
13788.0,505,1,3.75,3.75,0.0,0.0
13789.0,388,18,18.64,1.0355555555555556,0.4820327328673391,0.2323555555555555
13790.0,4,45,34.73,0.7717777777777777,1.0803919509496394,1.167246767676768
13791.0,43,17,21.29,1.2523529411764704,0.42427186761209945,0.18000661764705883
13792.0,66,23,93.55,4.067391304347826,3.694640119503959,13.650365612648228
13793.0,647,7,13.55,1.9357142857142857,0.3105295017040595,0.0964285714285715
13794.0,547,9,32.99,3.6655555555555557,3.2045557847816877,10.269177777777779
13795.0,388,29,52.96,1.8262068965517242,2.6149179361517034,6.837795812807884
13796.0,499,22,50.55,2.2977272727272724,2.5280557781259527,6.3910660173160165
13797.0,437,80,298.55,3.731875,3.4093976949609535,11.623992642405062
13798.0,1,914,2072.22,2.267199124726477,2.049084274346158,4.19874636337272
13799.0,117,116,316.77,2.7307758620689655,2.3257508000875644,5.409116784107946
13800.0,310,73,195.12,2.672876712328767,3.1274303791220848,9.780820776255707
13801.0,67,23,90.95,3.9543478260869565,3.821616538119291,14.604752964426874
13802.0,138,457,1339.05,2.9300875273522973,2.564388540922259,6.576088588813393
13803.0,255,79,215.62,2.729367088607595,2.110714025360061,4.455113696851672
13804.0,31,169,504.68,2.9862721893491124,2.5270653404682233,6.386059234995777
13805.0,52,13,7.71,0.5930769230769231,0.5886621075991532,0.346523076923077
13806.0,64,10,52.33,5.233,2.9692125779966196,8.816223333333332
13807.0,367,34,235.7,6.93235294117647,5.0892173946334385,25.900133689839564
13808.0,6,76,285.24,3.7531578947368422,4.346967743312977,18.896128561403515
13809.0,305,25,149.7,5.9879999999999995,3.576464734902331,12.791100000000002
13810.0,29,36,1344.23,37.33972222222222,138.3580343371317,19142.945665634914
13811.0,184,14,564.0,40.285714285714285,77.3814761887033,5987.892857142856
13812.0,42,36,129.1,3.586111111111111,4.806958217166788,23.106847301587308
13813.0,40,153,638.51,4.173267973856209,4.132387934301386,17.076630039559678
13814.0,56,81,256.38,3.165185185185185,3.3622333021040904,11.304612777777775
13815.0,22,361,1013.27,2.806842105263158,4.677817748575599,21.881978888888884
13816.0,24,33,141.55,4.28939393939394,7.586951355532215,57.561830871212116
13817.0,29,24,77.27,3.219583333333333,4.636790005809085,21.499821557971018
